"crash_unit_id","crash_record_id","crash_date","unit_no","unit_type","num_passengers","vehicle_id","cmrc_veh_i","make","model","lic_plate_state","vehicle_year","vehicle_defect","vehicle_type","vehicle_use","travel_direction","maneuver","towed_i","fire_i","occupant_cnt","exceed_speed_limit_i","towed_by","towed_to","area_00_i","area_01_i","area_02_i","area_03_i","area_04_i","area_05_i","area_06_i","area_07_i","area_08_i","area_09_i","area_10_i","area_11_i","area_12_i","area_99_i","first_contact_point","cmv_id","usdot_no","ccmc_no","ilcc_no","commercial_src","gvwr","carrier_name","carrier_state","carrier_city","hazmat_placards_i","hazmat_name","un_no","hazmat_present_i","hazmat_report_i","hazmat_report_no","mcs_report_i","mcs_report_no","hazmat_vio_cause_crash_i","mcs_vio_cause_crash_i","idot_permit_no","wide_load_i","trailer1_width","trailer2_width","trailer1_length","trailer2_length","total_vehicle_length","axle_cnt","vehicle_config","cargo_body_type","load_type","hazmat_out_of_service_i","mcs_out_of_service_i","hazmat_class"
"2322443","c50e7db25b2ff2368712acb6dd16bb7b63c3be24af484eb1b2f84d8a4cd611e8a034145113e9485263a18dd573db33ad9ef7f92de212e91865fc69554d3cca16","2026-06-08T18:30:00.000","2","DRIVER",,"2215057",,"TOYOTA","RAV4","IL","2015","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,,,,,"Y","Y","Y",,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322394","df9197535111c5e5272f9e1353824397d2baf53149ec3885bf73e3424f8aee3262d04eadd3404f81ffb598ac234fb0f9c4455335594122cf63269c0e2e3536da","2026-06-08T18:30:00.000","1","DRIVER",,"2215002",,"TESLA","MODEL 3","MD","2021","NONE","PASSENGER","PERSONAL","N","MERGING",,,"1",,,,,"Y","Y",,,,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322395","df9197535111c5e5272f9e1353824397d2baf53149ec3885bf73e3424f8aee3262d04eadd3404f81ffb598ac234fb0f9c4455335594122cf63269c0e2e3536da","2026-06-08T18:30:00.000","2","DRIVER",,"2215006",,"MERCEDES-BENZ","OTHER (EXPLAIN IN NARRATIVE)","IL","2022","NONE","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,"Y","Y",,,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322374","6c1d1f0d4f9bdebe14665d5295472029fd0ffb844a21074c326f33e20e298cf2d510b9bd293405c12500a3ddba86c920ddc888d5cf7114866b30334932b9c9b9","2026-06-08T18:14:00.000","1","DRIVER",,"2214987",,"NISSAN","SENTRA","IL","2023","UNKNOWN","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,,,,,"Y","Y","Y",,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322375","6c1d1f0d4f9bdebe14665d5295472029fd0ffb844a21074c326f33e20e298cf2d510b9bd293405c12500a3ddba86c920ddc888d5cf7114866b30334932b9c9b9","2026-06-08T18:14:00.000","2","DRIVER",,"2214993",,"DODGE","RAM 1500 PU","IL","2010","NONE","PICKUP","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,,,,"Y","Y",,,,,,,,,"SIDE-RIGHT-REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322417","293691c8232891e06ac299c2d979b82ffc69467d27e4edbd40f7003136a25135d6575c66d1c0eeff4e77d25dca26a15565e804e80e8c93d1fcfea11e487092e2","2026-06-08T18:00:00.000","1","DRIVER",,"2215023",,"VOLKSWAGEN","ATLAS","IL","2018","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","PERSONAL","UNKNOWN","CHANGING LANES",,,"1",,,,,"Y","Y","Y","Y",,,,"Y","Y","Y","Y",,,"UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322418","293691c8232891e06ac299c2d979b82ffc69467d27e4edbd40f7003136a25135d6575c66d1c0eeff4e77d25dca26a15565e804e80e8c93d1fcfea11e487092e2","2026-06-08T18:00:00.000","2","DRIVER",,"2215028",,"CHEVROLET","CRUZE","FL","2018","UNKNOWN","PASSENGER","PERSONAL","UNKNOWN","STRAIGHT AHEAD",,,"1",,,,,,,,,,,"Y","Y","Y","Y","Y",,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322423","293691c8232891e06ac299c2d979b82ffc69467d27e4edbd40f7003136a25135d6575c66d1c0eeff4e77d25dca26a15565e804e80e8c93d1fcfea11e487092e2","2026-06-08T18:00:00.000","3","DRIVER",,"2215032",,"LINCOLN","NAVIGATOR","IL","2023","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","TAXI/FOR HIRE","UNKNOWN","STRAIGHT AHEAD",,,"1",,,,,,,,,,,"Y","Y","Y","Y","Y",,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322348","33a3f655ef272e27dd6d3b1c8878e559c3c8581e10d99c99a8ac12e4144c823c6211fc2f098d2fac40657682d6eadd478dcb8e39456ceba6c2f75b9e5e4221bb","2026-06-08T18:00:00.000","1","DRIVER",,"2214951",,"UNKNOWN","MOTORIZED","IL",,"NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,"Y","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322349","33a3f655ef272e27dd6d3b1c8878e559c3c8581e10d99c99a8ac12e4144c823c6211fc2f098d2fac40657682d6eadd478dcb8e39456ceba6c2f75b9e5e4221bb","2026-06-08T18:00:00.000","2","PARKED",,"2214959",,"CHEVROLET","CRUZE","IL","2017","NONE","PASSENGER","PERSONAL","W","PARKED",,,"0",,,,,,,,,,,,,,,"Y",,,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322388","9af6d67dd5420e068213c591d9a5a5ca43e3f604df39db5d23d44987e24245b5d6bcb66f0c2e0f88b2cb1a67edd03bd6aa3f8f460c2a600428b719b1754c2cb1","2026-06-08T18:00:00.000","1","DRIVER",,"2215000",,"KIA","SOUL","IL",,"NONE","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,"Y",,,,,,,,,,"Y","Y","Y","FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322389","9af6d67dd5420e068213c591d9a5a5ca43e3f604df39db5d23d44987e24245b5d6bcb66f0c2e0f88b2cb1a67edd03bd6aa3f8f460c2a600428b719b1754c2cb1","2026-06-08T18:00:00.000","2","DRIVER",,"2215008",,"TESLA","MODEL Y","IL","2023","NONE","PASSENGER","PERSONAL","N","SLOW/STOP IN TRAFFIC",,,"1",,,,,,,,,"Y","Y","Y",,,,,,"Y","REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322457","cb001681999900bb8b56a2e01b2abcfbce863924672a58b64a3486e8b12bd76a2c77136b977046f9469d667b6a86a54068a1fdaaf93a09ed60d9c8ba2fe8cbc0","2026-06-08T18:00:00.000","1","DRIVER",,"2215066",,"UNKNOWN","MOTORIZED",,,"UNKNOWN","PASSENGER","PERSONAL","N","ENTERING TRAFFIC LANE FROM PARKING",,,"1",,,,,"Y","Y",,,,,,,,,,"Y",,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322458","cb001681999900bb8b56a2e01b2abcfbce863924672a58b64a3486e8b12bd76a2c77136b977046f9469d667b6a86a54068a1fdaaf93a09ed60d9c8ba2fe8cbc0","2026-06-08T18:00:00.000","2","DRIVERLESS",,"2215071",,"LEXUS","RC F","IN","2020","NONE","PASSENGER","NOT IN USE","N","PARKED",,,"0",,,,,,,,,,"Y","Y","Y",,,,,,"REAR-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322350","4e442337a26f6ef9cbc1ab2a882a2b83b1263a812dab55f57ed742d7fbf0af85ec11545a7f543bbaa5948eb9814c9bc9bff6016d03383c578a8406747019674a","2026-06-08T17:50:00.000","1","DRIVER",,"2214945",,"UNKNOWN","OTHER (EXPLAIN IN NARRATIVE)",,,"UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","E","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,,"UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322351","4e442337a26f6ef9cbc1ab2a882a2b83b1263a812dab55f57ed742d7fbf0af85ec11545a7f543bbaa5948eb9814c9bc9bff6016d03383c578a8406747019674a","2026-06-08T17:50:00.000","2","DRIVER",,"2214955",,"HONDA","HR-V","IL","2025","UNKNOWN","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,,,,,"Y","Y","Y",,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322397","a683288e5e089e5820c9ea49ab3e73be3db5227998276f92bd49c539476f502ddee5ac7c12fc4acf962417fc9372b8ce9db2bc737c25e7e985429647fe8c1041","2026-06-08T17:47:00.000","1","DRIVER","2","2215009",,"FORD","FUSION","IL","2012","UNKNOWN","PASSENGER","PERSONAL","W","TURNING LEFT","Y",,"3",,"PERSONAL TOW",,,"Y",,,,,,,,,,"Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322398","a683288e5e089e5820c9ea49ab3e73be3db5227998276f92bd49c539476f502ddee5ac7c12fc4acf962417fc9372b8ce9db2bc737c25e7e985429647fe8c1041","2026-06-08T17:47:00.000","2","DRIVER",,"2215013",,"CHEVROLET","AVALANCHE","IL","2002","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,,,,,,,"Y","Y","Y","Y","Y",,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322364","65fbc9bcdef61d9611d9d4b7dd66bf22319225380841002d3b66e2cadc67e2657a3998b15f11e88d0caecc5e50730bebd402695296d518142b345fc346b320f4","2026-06-08T17:41:00.000","1","DRIVER","1","2214972",,"HONDA","CR-V","IL","1997","UNKNOWN","PASSENGER","PERSONAL","N","PASSING/OVERTAKING",,,"2",,,,,,,,,,,,,,"Y","Y",,,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322365","65fbc9bcdef61d9611d9d4b7dd66bf22319225380841002d3b66e2cadc67e2657a3998b15f11e88d0caecc5e50730bebd402695296d518142b345fc346b320f4","2026-06-08T17:41:00.000","2","DRIVER",,"2214976",,"HYUNDAI","TUCSON","IL","2026","UNKNOWN","PASSENGER","PERSONAL","N","OTHER",,,"1",,,,,"Y","Y",,,,,,,,,,,,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322386","85154edc90eddd42fd884e4e4d5ceb40906154488888c50dd36e20b9865ed5152564d6306dae73a0d9f210aaf59dded4fbca13732680f9d838d6e0fd4a2d2775","2026-06-08T17:41:00.000","2","DRIVER",,"2214995",,"JEEP","GRAND CHEROKEE","IL","2018","NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,"Y",,,,,,,,,"Y","Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322387","85154edc90eddd42fd884e4e4d5ceb40906154488888c50dd36e20b9865ed5152564d6306dae73a0d9f210aaf59dded4fbca13732680f9d838d6e0fd4a2d2775","2026-06-08T17:41:00.000","1","DRIVER",,"2215004",,"CHEVROLET","TRUCK","IL","2022","NONE","PASSENGER","NOT IN USE","SW","TURNING LEFT",,,"1",,,,,"Y",,,,,,,,,,"Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322291","13a348b6a1e28d1099bba9d1a46b9114c0e2cfce170e033d4099eb6f9e1622f0678d91a425c5ed5e7100745eda8a77c3104d8718c95370c766a4dcd5614640b0","2026-06-08T17:40:00.000","1","DRIVER",,"2214892",,"NISSAN","SENTRA","IL","2012","UNKNOWN","PASSENGER","PERSONAL","SW","PASSING/OVERTAKING",,,"1",,,,,"Y",,,,,,,,,,,,,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322292","13a348b6a1e28d1099bba9d1a46b9114c0e2cfce170e033d4099eb6f9e1622f0678d91a425c5ed5e7100745eda8a77c3104d8718c95370c766a4dcd5614640b0","2026-06-08T17:40:00.000","2","DRIVER",,"2214899",,"NISSAN","ALTIMA","IL","2016","UNKNOWN","PASSENGER","PERSONAL","SW","STRAIGHT AHEAD",,,"1",,,,,,,,,,,"Y","Y",,,,,,"REAR-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322338","f29691a9d3b3f57a06fe40d2d1cce73f06dd58888dbc6db00aefed98c5b3d91496549f16bb1b541193a16517ab111ee94585edd3aa438478982f2813688cb955","2026-06-08T17:40:00.000","1","DRIVER",,"2214938",,"HYUNDAI","SONATA","IL","2006","NONE","PASSENGER","PERSONAL","S","TURNING LEFT",,,"1",,,,"Y",,,,,,,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322339","f29691a9d3b3f57a06fe40d2d1cce73f06dd58888dbc6db00aefed98c5b3d91496549f16bb1b541193a16517ab111ee94585edd3aa438478982f2813688cb955","2026-06-08T17:40:00.000","2","DRIVER",,"2214949",,"HONDA","CIVIC","IL","2002","NONE","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,"Y",,,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322312","2449a6952cfccbf2cf44a27890606624e21fabe53f46962b9993b93c5737bd8a72ac46445ddaf9190073d032117bb1b5ceb14c7553045cc84766603fc9607b83","2026-06-08T17:35:00.000","1","DRIVER",,"2214913",,"NISSAN","SENTRA","GA","2025","NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,,,,,"Y","Y",,,,,,,"Y","REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322313","2449a6952cfccbf2cf44a27890606624e21fabe53f46962b9993b93c5737bd8a72ac46445ddaf9190073d032117bb1b5ceb14c7553045cc84766603fc9607b83","2026-06-08T17:35:00.000","2","DRIVER",,"2214953",,"FORD","FUSION","IL",,"UNKNOWN","PASSENGER","UNKNOWN/NA","W","UNKNOWN/NA",,,"1",,,,,,,,,,,,,,,"Y","Y","Y","FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322409","35e2d5ac264d9dee7565a584da516152f379addcbbe9b245ed99102ee6183e3d6d43af52c1f25ae79f3c2ffa5f072fea3b74537136e88982c1ed50c202cf07ae","2026-06-08T17:30:00.000","1","DRIVER","2","2215017",,"TOYOTA","SIENNA","IL","2022","UNKNOWN","VAN/MINI-VAN","UNKNOWN/NA","E","TURNING LEFT",,,"3",,,,,,"Y","Y","Y","Y",,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322410","35e2d5ac264d9dee7565a584da516152f379addcbbe9b245ed99102ee6183e3d6d43af52c1f25ae79f3c2ffa5f072fea3b74537136e88982c1ed50c202cf07ae","2026-06-08T17:30:00.000","2","DRIVER",,"2215021",,"DODGE","CHALLENGER","IL","2017","UNKNOWN","PASSENGER","UNKNOWN/NA","W","STRAIGHT AHEAD",,,"1",,,,,"Y",,,,,,,,,,,"Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322303","b6364f783197d516777bc8720652b28ffd623a41d415306ccb219519d06866edb590ee4e336e53fb1e254c091b3b1c066884482f82c36345ca1aa6038085ab7a","2026-06-08T17:23:00.000","1","DRIVER",,"2214893",,"TOYOTA","RAV4","IL","2009","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","UNKNOWN/NA","SW","BACKING",,,"1",,,,,,,,,,,,,,,,,"Y","REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322304","b6364f783197d516777bc8720652b28ffd623a41d415306ccb219519d06866edb590ee4e336e53fb1e254c091b3b1c066884482f82c36345ca1aa6038085ab7a","2026-06-08T17:23:00.000","2","DRIVER",,"2214903",,"KIA","FORTE","IL","2018","NONE","PASSENGER","UNKNOWN/NA","SW","SLOW/STOP IN TRAFFIC",,,"1",,,,,,,,,,,,,,,,"Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322310","03bea615396cbe56dc86c59dbb7bf2e524d873a10d03b816be566ced46890a5ca814294ef9e5a939d3d3e5abf032a4710aec2b2fd56b01e035c5703ddf640897","2026-06-08T17:20:00.000","1","DRIVER",,"2214907",,"BMW","OTHER (EXPLAIN IN NARRATIVE)","IL","2011","NONE","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,"Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322311","03bea615396cbe56dc86c59dbb7bf2e524d873a10d03b816be566ced46890a5ca814294ef9e5a939d3d3e5abf032a4710aec2b2fd56b01e035c5703ddf640897","2026-06-08T17:20:00.000","2","DRIVER",,"2214931",,"LINCOLN","NAUTILUS","IL","2023","NONE","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,"Y",,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322326","30a400726727b4d6f0764b7842634a9b77e248700ec45a0b65bc0e0b99f13be56177c90d16a7eac608c199d501bd9443d85a6028e6865ad064e0a23de0a56861","2026-06-08T17:20:00.000","1","DRIVER",,"2214933","Y","ISUZU","OTHER (EXPLAIN IN NARRATIVE)","IL","2004","UNKNOWN","TRUCK - SINGLE UNIT","OTHER","N","STRAIGHT AHEAD",,,"1",,,,"Y",,,,,,,,,,"N",,,,"FRONT-RIGHT-CORNER","23637","4473443",,,"SIDE OF TRUCK","2","EAGLE FLIGHT LOGISTIC CORP.",,,,,,"N","N",,"N",,"N","N",,,,,,,,,"SINGLE UNIT TRUCK, 2 AXLES, 6 TIRES","OTHER","UNKNOWN","N","N",
"2322327","30a400726727b4d6f0764b7842634a9b77e248700ec45a0b65bc0e0b99f13be56177c90d16a7eac608c199d501bd9443d85a6028e6865ad064e0a23de0a56861","2026-06-08T17:20:00.000","2","PARKED",,"2214950",,"CHEVROLET","MALIBU","IL","2013","NONE","PASSENGER","NOT IN USE","N","PARKED",,,"0",,,,,,,,,,,"Y","Y","Y",,,,,"REAR-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322432","60492d023a05feb411ba9c91726e069151bdc8dba7c3800f2bc41f4c1ebe5f4734ce5f432e885d0db3a14c1b2c43def22dbc4ff39a160ddb24455cac8a02831c","2026-06-08T17:19:00.000","1","DRIVER","1","2215043",,"NISSAN","ROGUE","IL","2017","UNKNOWN","PASSENGER","PERSONAL","NE","TURNING RIGHT",,,"2",,,,,"Y",,,,,,,,,,"Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322433","60492d023a05feb411ba9c91726e069151bdc8dba7c3800f2bc41f4c1ebe5f4734ce5f432e885d0db3a14c1b2c43def22dbc4ff39a160ddb24455cac8a02831c","2026-06-08T17:19:00.000","2","DRIVER","1","2215048",,"SUBARU","OUTBACK","IL","2013","UNKNOWN","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"2",,,,,,,,,,,"Y","Y","Y","Y","Y",,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322283","f9506291dacf50706dc30185be25dc657078abc1ab2d0aee99b056f86a4b0646d842529065945be08f5cd0ef16c86b04848c7c3050b78a93688dc51bb7bd93cd","2026-06-08T17:12:00.000","1","DRIVER",,"2214888",,"FORD","EDGE","IL","2014","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","PERSONAL","NW","TURNING LEFT",,,"1",,,,,"Y",,,,,,,,,,"Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322284","f9506291dacf50706dc30185be25dc657078abc1ab2d0aee99b056f86a4b0646d842529065945be08f5cd0ef16c86b04848c7c3050b78a93688dc51bb7bd93cd","2026-06-08T17:12:00.000","2","DRIVER","1","2214908",,"GENERAL MOTORS CORPORATION (GMC)","TERRAIN","IL","2013","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","PERSONAL","N","STRAIGHT AHEAD","Y",,"2",,"CHICAGO NORTHWEST","2643 HAYMOND RIVER GROVE, IL",,"Y",,,,,,,,,"Y","Y","Y",,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322342","997255490c8de435b281381aad47a56e30f9e55fa7e1da0d6be212a4d2038c63f4bc03689d8cd447c6930500e60e9340bacf0e3918f21d34800f3b68f7605584","2026-06-08T17:07:00.000","1","DRIVER","1","2214957",,"HYUNDAI","SONATA","IL","2026","NONE","PASSENGER","PERSONAL","W","TURNING LEFT",,,"2",,,,,,,,,,,"Y","Y",,,,,,"REAR-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322343","997255490c8de435b281381aad47a56e30f9e55fa7e1da0d6be212a4d2038c63f4bc03689d8cd447c6930500e60e9340bacf0e3918f21d34800f3b68f7605584","2026-06-08T17:07:00.000","2","DRIVER",,"2214973",,"FORD","OTHER (EXPLAIN IN NARRATIVE)","IL","2024","NONE","TRUCK - SINGLE UNIT","OTHER","W","STRAIGHT AHEAD",,,"1",,,,"Y","Y",,,,,,,,,,"Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322323","ba3d0eb7aaa41a6ebb3eac268bf74f6b2636710ce56b108ca93829aec5dfba1ca85f9b0c3513922006e58432048e9b1e95afb0aab539ea52c3ecbde291a9b73f","2026-06-08T17:06:00.000","1","DRIVER",,"2214934",,"SATURN","VUE","IL","2008","UNKNOWN","PASSENGER","PERSONAL","S","STRAIGHT AHEAD","N",,"1",,,,,"Y",,,,,,,,,,"Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322324","ba3d0eb7aaa41a6ebb3eac268bf74f6b2636710ce56b108ca93829aec5dfba1ca85f9b0c3513922006e58432048e9b1e95afb0aab539ea52c3ecbde291a9b73f","2026-06-08T17:06:00.000","2","DRIVER",,"2214948",,"FORD","ESCAPE","IL","2020","UNKNOWN","PASSENGER","PERSONAL","S","SLOW/STOP IN TRAFFIC","Y",,"1",,"UNK","UNK",,,,,,,"Y","Y",,,,,"Y",,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322325","ba3d0eb7aaa41a6ebb3eac268bf74f6b2636710ce56b108ca93829aec5dfba1ca85f9b0c3513922006e58432048e9b1e95afb0aab539ea52c3ecbde291a9b73f","2026-06-08T17:06:00.000","3","DRIVER","1","2214960",,"NISSAN","ROGUE","IL","2017","UNKNOWN","PASSENGER","PERSONAL","S","SLOW/STOP IN TRAFFIC",,,"2",,,,,,,,,,"Y",,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322346","e509f3127a9b0b6c6ecfea91949017273f5394c5d8e8ee414fa774f41e9fec10b008a8ced084aa0e8357779c95cf6038f7ee5b16750b4027eed75897d4785751","2026-06-08T17:01:00.000","1","DRIVER",,"2214952",,"FORD","ESCAPE","IL","2014","UNKNOWN","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,"Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322363","e509f3127a9b0b6c6ecfea91949017273f5394c5d8e8ee414fa774f41e9fec10b008a8ced084aa0e8357779c95cf6038f7ee5b16750b4027eed75897d4785751","2026-06-08T17:01:00.000","2","DRIVER",,"2214966",,"CHEVROLET","EQUINOX","IL","2024","UNKNOWN","PASSENGER","PERSONAL","S","AVOIDING VEHICLES/OBJECTS",,,"1",,,,,,,,,,"Y",,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322267","1eeeb27006ca7eb4cc834ed039eb6e6f60ed89f5b497dafced40ec7a933a6be2c44734d03b1a708511187a386ca5442fd53542b0f74640b155254c2c1870a624","2026-06-08T17:00:00.000","1","DRIVER",,"2214871",,"NEW FLYER","OTHER (EXPLAIN IN NARRATIVE)","IL","2006","UNKNOWN","BUS OVER 15 PASS.","CTA","E","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,"Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322268","1eeeb27006ca7eb4cc834ed039eb6e6f60ed89f5b497dafced40ec7a933a6be2c44734d03b1a708511187a386ca5442fd53542b0f74640b155254c2c1870a624","2026-06-08T17:00:00.000","2","DRIVER",,"2214883",,"DODGE","RAM 1500 PU","IL","2019","UNKNOWN","PICKUP","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,,,,,"Y","Y","Y",,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322489","78b753518e4d013a4b62419d6b15c3cfde8a54381885f21eb726a44a1e1912d79683b5f414832f8d66d12c762cfc0bf10242dba2fffafd15387d21632d10fd3e","2026-06-08T17:00:00.000","1","DRIVER",,"2215087",,"FORD","ESCAPE","WI","2008","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,,"Y","Y","Y",,,,"N","N","N",,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322490","78b753518e4d013a4b62419d6b15c3cfde8a54381885f21eb726a44a1e1912d79683b5f414832f8d66d12c762cfc0bf10242dba2fffafd15387d21632d10fd3e","2026-06-08T17:00:00.000","2","DRIVER","1","2215093",,"TOYOTA","SIENNA","IL","2019","NONE","OTHER","RIDESHARE SERVICE","S","OTHER",,,"2",,,,,,,,,,,,"Y","Y","Y",,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322359","9c49e94750949c12570bdb026b5ca9e08662e2c4fead91e34d3c25a63342bb1d56528c56c2dd29d6e23b483ab9fefbaba4894a74628b420c79485847f901acb6","2026-06-08T17:00:00.000","1","DRIVER",,"2214969",,"DODGE","OTHER (EXPLAIN IN NARRATIVE)","IL","2007","UNKNOWN","VAN/MINI-VAN","COMMERCIAL - SINGLE UNIT","UNKNOWN","PASSING/OVERTAKING",,,"1",,,,,,,"Y","Y","Y",,,,,,,,,"SIDE-RIGHT-REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2322360","9c49e94750949c12570bdb026b5ca9e08662e2c4fead91e34d3c25a63342bb1d56528c56c2dd29d6e23b483ab9fefbaba4894a74628b420c79485847f901acb6","2026-06-08T17:00:00.000","2","PARKED",,"2214971",,"CHEVROLET","MALIBU","IL","2014","UNKNOWN","PASSENGER","NOT IN USE","UNKNOWN","PARKED",,,"0",,,,,,,,,,,,,,"Y","Y",,,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
