crash_record_id,weather_condition,lighting_condition,roadway_surface_cond,prim_contributory_cause,total_vehicles,avg_driver_age,total_people,total_injured
15506a1258f6fad7f92f48a4da5cea66cd855d593ef96cdeff6dafe91d3654b042071c3e2d0a2f82cbd02e742e08534df7b48ce71c3ce3f009857917077d98e5,CLEAR,DAYLIGHT,DRY,IMPROPER TURNING/NO SIGNAL,2.0,24.5,3.0,3.0
15507350ac66a44a759a538b606fc945403e642d37d70f38f4b5b9a49f752f0d942b8ea83250bc57a664e7138e17c72dca6c31fbbffdea4fb34b68a5381464ee,CLEAR,DAYLIGHT,DRY,FAILING TO YIELD RIGHT-OF-WAY,2.0,22.0,2.0,2.0
15507b3a1b08b4f04557019b3dc34a886af40b9f5c13a25592405827bea54829f23219073cde0b132e6dc9fac253bf9941d4e330e6ffcd76f0e592e449803538,RAIN,"DARKNESS, LIGHTED ROAD",WET,FAILING TO YIELD RIGHT-OF-WAY,2.0,48.0,2.0,2.0
1550a16f2e81f341cbf1d4dcf6a690b892359445f718b1985675aa4e158ad9300acfdfe4bc62a55fd5010d741e7c8f93e23c152d0ac39ecef7ae963832d58824,CLEAR,DAYLIGHT,DRY,FAILING TO YIELD RIGHT-OF-WAY,2.0,61.5,2.0,2.0
1550e7f8fe86ba728b24af135e80005f87378af32d59222b3a723eeddea83530c0bf15195b23e679ce5bdeb27651a8afb7b872814159f2744422312591d48081,CLEAR,DAYLIGHT,DRY,FOLLOWING TOO CLOSELY,2.0,21.0,3.0,3.0
1550f604349d60d7d2b44616f4bf9f5e1b349c5cfd5038c3b6f37ad12e97143e4afae7c690aa18ed6cc10ad236957fd0cdd8f1aac2d3842ff617b7b348ab07b0,RAIN,DAYLIGHT,WET,WEATHER,1.0,23.0,1.0,1.0
1550f64f1e260f42433784c52f202ad991b227e26b128ac0cfe629a262268c6952ca925512fe8a2967dfc12faa53944eb4f61fc8bdb3fc406a925f6203c44738,CLEAR,DAYLIGHT,DRY,FOLLOWING TOO CLOSELY,2.0,33.5,2.0,2.0
155110fbb7eb78b23965a5d9bf2a15c40abea40c99c92affbc52af855a178691c723d2797d24c2252edb0e2efef6a2b5b63f8c61fae288d7da5053da3f95b099,CLEAR,DAYLIGHT,DRY,FOLLOWING TOO CLOSELY,2.0,35.5,2.0,2.0
15512412041aa6bbfa32088f789bbd48cdc09abc335a04768e2c5786ab8c11e6a9ef05a3ee65fea0403f3ebd1ad7fd2d0d3def023cbe3ed7b0ffec0872d2ba11,CLEAR,DAYLIGHT,DRY,FAILING TO YIELD RIGHT-OF-WAY,2.0,24.0,3.0,3.0
155143a188161d4c2ee4fd3b1091b60092d628d8b84cbb69577e20e00ff29ca9483e7767528131a971105782c404aea57f300a6371ff29c0a557e324b0fefb4d,CLEAR,DAYLIGHT,DRY,FAILING TO YIELD RIGHT-OF-WAY,1.0,57.0,2.0,2.0
15515e148c12a540a97f64423248ebe5c2e5bba748c09d3ee0c77ee2cb8909b37dfb4bb56324cef4250267398ae572a9898f489338bfd20cc536a29f22d352b3,SNOW,"DARKNESS, LIGHTED ROAD",SNOW OR SLUSH,FOLLOWING TOO CLOSELY,2.0,27.5,2.0,2.0
15519f4f1cff837c2f8c8013267e634ab39bd0a640abd41e4571cb0f757e51fbb8ab43f79374cf79a4c5794f4bf3159f86053841dc64ebb3cdda0a866ba7f581,RAIN,"DARKNESS, LIGHTED ROAD",WET,EXCEEDING SAFE SPEED FOR CONDITIONS,3.0,45.666666666666664,3.0,3.0
1551bb3a74b3ba9ac696dfe08e8f58de76f9f40ae67a3a6cee0f174e7b9ed6bf1738519686974fbb6dad22f178e648ef368d7148d275ec7370931db51f26079f,CLEAR,DAYLIGHT,DRY,IMPROPER LANE USAGE,2.0,40.0,2.0,2.0
1551f57b5d653a0e3faf4d000fdcc063c4970bbba6a17d2c2cc53db0d013bc3256e7779323cd2af4dc2be3d597d62422c0cf353df6c00602eea5dad4c237288a,CLOUDY/OVERCAST,DAYLIGHT,SNOW OR SLUSH,"OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",2.0,37.5,1.0,1.0
1551fa0140921611c2e718faecac44263e4bcae87ba647caaee249298784b6d88b87a9cc0e87dd124f032e39cf0d97dd88b7085f917eed62017e00fcd3163e7f,CLEAR,DAYLIGHT,DRY,IMPROPER OVERTAKING/PASSING,2.0,27.0,2.0,2.0
1551fd44eb58a77b9f44e8fd15b81ebd1572d7590c7d2c5a7afa02cc17b99e5a2503b38fe99d7cc73f554fc4d1568f250dae72b8b7cdd8c35f169111cec57821,CLEAR,DAYLIGHT,DRY,FAILING TO REDUCE SPEED TO AVOID CRASH,2.0,39.5,2.0,2.0
1551fe44628173275192cd06f74b860a3e20b81fb55eb26a78e7b097eb24bc52d4a536089424f60976d93b6b72f14990f9aff92f8a36171cff124c0d34a3453d,CLEAR,DARKNESS,DRY,DRIVING ON WRONG SIDE/WRONG WAY,1.0,44.0,1.0,1.0
15520f9903dea9e796b087c87481ebe0af6125b11de8724de64437437b649354c92bf340b676fed0ddac84625b6545cecf4df92b94bb185eeaf8b703ff9a4eac,CLEAR,DAYLIGHT,DRY,FOLLOWING TOO CLOSELY,2.0,38.5,2.0,2.0
155225089c2c09cd68b1cb6cdf98b1e1392c20a1a6c36090e6cd14f56557b0c3158da19366f047df58d6058e5693787885a45d7155710da2afdb2dc87372efda,CLEAR,DUSK,DRY,FOLLOWING TOO CLOSELY,2.0,45.5,2.0,2.0
15526c29bba50bb0b71e3eab5616a41140272d9c1213a007408dbb377719b0db7d01be566f86f0fa3fd95552649c3089313fa169091cc54a2e170a5d50871278,SLEET/HAIL,DAYLIGHT,WET,DISREGARDING TRAFFIC SIGNALS,3.0,40.333333333333336,3.0,3.0
155271fb140146d2c9fbfaf402368bf069bf93facbc3f1df945c8cedad4375bce97dc03ee9ed5b8e63a33cce2d2f24dd2093e6b3b95696a3a357d01b491bc97d,CLEAR,DAYLIGHT,DRY,IMPROPER BACKING,2.0,48.0,2.0,2.0
1552752ef5b4806f853f437ee9fd3c6ed16710b4b2193c45f8cbecde4460e0c6015ebc9d3b9d27626174e75097bee874f75389bfccabf93d8ab6855876980cbf,CLEAR,DAYLIGHT,DRY,IMPROPER LANE USAGE,2.0,34.5,2.0,2.0
1552936b878f6a746e252562be54a6953508fd744e150ec039d61671984103ce2032350a4a74328d1a52891c3c3fef0a8b419069d2ceb57f7012d7348a1f0fea,CLEAR,DAYLIGHT,DRY,FOLLOWING TOO CLOSELY,2.0,26.0,2.0,2.0
1552a34f2b7788a5542214fc98adab3920754c6475158565e8f843b61ce0978c178a2bfc15bf7f12f3ed38cd2f90fd323d1820048891d262762a2db260319f20,CLEAR,"DARKNESS, LIGHTED ROAD",DRY,FAILING TO YIELD RIGHT-OF-WAY,2.0,27.0,2.0,2.0
1552e8740f0da50e656a3239a2162af8a26131e6aa13e6a996bd4799081b62c629425d17f2092d2c8b90aba65eb11a573df53ab807ac950f4ee20135962fc310,CLEAR,DUSK,DRY,FOLLOWING TOO CLOSELY,2.0,28.5,2.0,2.0
15532af4f0c3a2c3ebc722849d8eb3ae34b64f1ec99eb3a58555649b29a1459fd7f0f8de3188a648393e338b187868e23e1556470208c320c762547ccf20f8c3,CLEAR,DAYLIGHT,DRY,FOLLOWING TOO CLOSELY,2.0,29.0,3.0,3.0
155339d84a15bb0bd70900323abbae978bcb3850d53d89f80a3e4590e797a77648be677ec81f52f9cdabcc580faad576f2b5aa5834276f166a28472e6c4921a9,RAIN,DAYLIGHT,WET,FOLLOWING TOO CLOSELY,2.0,52.0,2.0,2.0
15537ffe0891d09e1a5e0b6d0ee9f10bad3a65399afbfd48d89f9d209b675f78b325722ea3cd3bab9d1900d313f33f2dac15ff381f7fa869b01aab9c9831eb2c,CLEAR,DAYLIGHT,DRY,IMPROPER OVERTAKING/PASSING,2.0,45.5,3.0,3.0
1553b2a72cb1296a7f3c8a28d9f4f06a7ec9ee17c8d7a65f02b23955ab93e0b9fad3f9cb812cc7f41aa7322e91680b3e3fa435784e7a5f10295e75107b76fb93,SNOW,DAYLIGHT,WET,WEATHER,1.0,36.0,2.0,2.0
1553b3c2b78aaad0a7a69c0713a028e058b2dc0aa2d016ee0b2b7667081d0138afa58f4c9d6d9c25c7743692fdee6cdc3987975222a8bead60eab248784f934e,CLEAR,DAYLIGHT,WET,IMPROPER OVERTAKING/PASSING,2.0,28.0,3.0,3.0
1553f8178ca6ac8dcf395574af5a73eb77335f71176a1006fb4240e419a3b209945c0701e681b310f43a3ca0e6f9f6064cac63cd3f0bd94fe107018eaaf02281,CLEAR,"DARKNESS, LIGHTED ROAD",DRY,IMPROPER LANE USAGE,2.0,30.0,2.0,2.0
15540a62c2c06c37e3f6be2fb9ed8b62feacdcfdb0cf198b436b728f577427d4c35ea2e90e3e9a8f88b1feead49afc9228dd2966dd134f9c8236c9c9fc006f7f,CLEAR,DAYLIGHT,WET,EXCEEDING SAFE SPEED FOR CONDITIONS,2.0,52.0,2.0,2.0
15540c1d92dd6efe861acc55de9af7b856cb678bc60111f2aeb0a9786a37ca2ea3c98c9fe493dde2ccce71e102ececdae1825ed409b90ab6965766b45e09958e,CLEAR,"DARKNESS, LIGHTED ROAD",DRY,FAILING TO YIELD RIGHT-OF-WAY,2.0,25.0,2.0,2.0
1554138d80d29db1ad704813b0bc5b5ea6721f4901681e8ed5d7bcd041b6d89fed57127276e2b7ad88051c924a2df8dd866bb433c6bfc2007548fd5df3b9fcd1,CLEAR,DAYLIGHT,DRY,FAILING TO YIELD RIGHT-OF-WAY,1.0,18.0,4.0,4.0
15543decdee61a876bd2e3d3b4f14b17e72bc88d2c35de9ba99c7c3d101c767767d5cb0a0823ea007a58fb868f64fc4beb3187942ae6281ea623475704cab97b,CLEAR,DAYLIGHT,DRY,FAILING TO YIELD RIGHT-OF-WAY,2.0,51.5,2.0,2.0
155459af3a204be7a7d105f4ecc4dc3d518da1454b7e6d8964ee1375466a85f0555a5e0d029ceb464e45bad64404af6f4afafbe16020c3cf2307c2e3fb0292e0,SNOW,"DARKNESS, LIGHTED ROAD",WET,DISREGARDING TRAFFIC SIGNALS,2.0,24.0,2.0,2.0
15545d21f75e5c33de215a1e616c3540c0f9c33365e15d743d26a5bd9d7d7de3bb19567ea3caba34d8b4c6e0068a2504fccebf51813a4561e9e75994118a251a,CLEAR,DAYLIGHT,DRY,IMPROPER TURNING/NO SIGNAL,2.0,37.5,1.0,1.0
1554a13d8f51a560d071e70c3fdbed8aa39cfd409f1209025d37ec5b0a82c5b21aa7938ce1c465533803cbf177c61b6e740ad216d8d24ff9bb097a646ba5dc21,CLOUDY/OVERCAST,DAYLIGHT,DRY,FOLLOWING TOO CLOSELY,2.0,68.0,3.0,3.0
1554b265e4ce0a91d141720f7cc6064f8ce4546e97b5497a6680ca42c683fa68033759585b99ed834bb19f74a6e5f520d9f31056b56da36979f791cb1991a270,RAIN,"DARKNESS, LIGHTED ROAD",WET,FOLLOWING TOO CLOSELY,2.0,43.5,2.0,2.0
1554b2d822808fca5f7a9711e08d85fd80a116131cc34cfd882b3d3b7a8e5221587cfa5bf12d3b7641616a2fb165768b97330cf2a10756860ecc7eddab99c967,CLEAR,DAYLIGHT,DRY,FOLLOWING TOO CLOSELY,2.0,53.5,2.0,2.0
1554b5680180f903aa9ce5c0e7521010c00f90987526e7d2951d13b8f6f128307157f59e07c12ae246e6ecb0973ed83c300e6a43b5a18d58be9a608a83897f5d,CLEAR,"DARKNESS, LIGHTED ROAD",DRY,IMPROPER TURNING/NO SIGNAL,2.0,50.5,3.0,3.0
15550a0e785eb8330af1f58e900bf243e58029da8f064598ff69216c56514f5111d1d4f6e5a5bce90f1382a4beadfb98c1adcae7606ff14e9c09210fdaff2dbf,CLEAR,DAYLIGHT,DRY,IMPROPER BACKING,2.0,42.0,3.0,3.0
155548f183a47ed92ffa9ea37f717e0b650d662556bce49c7c29a20df2f65551b9ca2d35c931dafd360d4d4cac7bdafabb675240f001a86eb4992c56e9301206,RAIN,DAWN,WET,FAILING TO REDUCE SPEED TO AVOID CRASH,2.0,28.0,2.0,2.0
1555841b8e86633cba58ae15417aac097323790e9a78c93711f7a126adf00824ae91ac90c8ac692e28762c226234387675a2fa619f5286347e4620f17f522e50,UNKNOWN,UNKNOWN,UNKNOWN,FAILING TO YIELD RIGHT-OF-WAY,2.0,31.0,2.0,2.0
155587805acc2f3aecd0dde0fc4562ac1a33638a8e6c2b9e6e66dc01c3b971077e9232e925b367a029d0211ed24f37aaab89cad4bc43477e5c491bd90707904c,CLEAR,DAYLIGHT,DRY,"OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",2.0,27.0,3.0,3.0
15559470ba121165eb6f7d6d6938a7a2091ab4aa3d9a84d725d854597e3a9d60b1a1f79dff2fd9b8b2af1b6f1fcf5454d33e6bcce981bb58085b62310a88027a,CLEAR,DAYLIGHT,DRY,FOLLOWING TOO CLOSELY,2.0,37.5,2.0,2.0
1555aa06244e1fc3917286939d9ba6a0f20448cd12e2940c309077fcd0bd6d13d60ca4115261c6e96aec4376f7ac9eb686978e153897d63350c1f2cf08d4c4fa,CLEAR,DAYLIGHT,DRY,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,2.0,33.5,2.0,2.0
1555b0ca713122371b3ecc8d042fa7f0406405b893c9544e6b020e412033a7e02a76b3f77c7ba10bd3aa130f3fac8739c3ed0913b6aad8a0e7be9da8df6defb5,BLOWING SNOW,DAWN,SNOW OR SLUSH,WEATHER,2.0,33.0,3.0,3.0
1555d05ff9a2fd964abfa5313ec61a7f5b36c6fc04c7fb25b8de748e76c89ec297c2ec126e11b6e39cba932cc673b88c36e97882b25a11fec3b707bf712fdfca,CLEAR,DAYLIGHT,UNKNOWN,FOLLOWING TOO CLOSELY,2.0,30.5,2.0,2.0
1555d5b54e90102e3565b32e2b13db8886da00d1e0735f3c0089c1482dc135d69525f18339fe59548d1dc1235130076405683148a753c1eaa8060833691ca021,CLEAR,DAYLIGHT,WET,IMPROPER LANE USAGE,2.0,61.5,3.0,3.0
15561f3770a8204e4f617d58a9e3c6847e99442cf64ea6d14b507edeb9797db9732199606f65cbaefcf365f2804c0f58633adf90db4c1be4160e975bfd30ac91,CLEAR,DAYLIGHT,DRY,IMPROPER OVERTAKING/PASSING,1.0,37.5,1.0,1.0
1556272d14cdb4974ca0111792a6239a1de15573ca74bd332cd3a7c81fefe53cfe53705e7349f7e04024fe86f28054e6f6989c92599a7a821ee540ee49bfef24,CLEAR,DAYLIGHT,DRY,FAILING TO YIELD RIGHT-OF-WAY,1.0,25.0,2.0,2.0
1556934e22d979a12e6b74d6fa7e1835c3970ca511c1f435f33322bc49e63f97f973492d24dfea65fe82207e7d803ab3191c475076fba64db9aef7893650626c,CLEAR,DAYLIGHT,DRY,FOLLOWING TOO CLOSELY,2.0,37.5,2.0,2.0
1556de06a1d72ecb1283c3542387e5952ac575193d391e379c3be47f836085805cc5517d56b8717adfcd4f1759721ae3bbf79c50f27526cfef034dea49a82e0a,CLEAR,DAYLIGHT,DRY,FOLLOWING TOO CLOSELY,2.0,51.0,4.0,4.0
155712d23e40555228cf7424c335edb71f5aa625d66648e8713926575abbcb54beb71914173c912d4fc062f9f5ca4f556356b306bdceda4b48eadda5e9134b9d,CLEAR,DAYLIGHT,DRY,DISREGARDING STOP SIGN,2.0,75.0,2.0,2.0
15572dfd8d2dd144b6c12515739ad8978d9e9ee3730c68a1fe1303333156228713c60ba87b0a5ffd11b8313bc64ecc41d9be4b0940a5d0580206e68895262102,CLEAR,DAYLIGHT,DRY,IMPROPER TURNING/NO SIGNAL,2.0,54.0,2.0,2.0
15572e0a69c8a6cbff777c7147fc08e77754d1b4057061c4771cae3d6a0b949dffe02a340c85f36a37488d37692194cde81d889a3e323306c4ad25bc23e2faad,CLEAR,DAYLIGHT,DRY,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,2.0,57.0,2.0,2.0
155732d7b54c2db46dd9bf426a0469a66313785a564c38e15e0f50d91c3265d163295414822d24a87195399b92b139c857c38966946fb0285d1abcba3927982d,CLEAR,DARKNESS,UNKNOWN,ROAD ENGINEERING/SURFACE/MARKING DEFECTS,1.0,37.5,1.0,1.0
15574211fde75de9fe0d9cbb8a9bc6a6731bdb047a697c7a13cedacb956492e07f88ce6e0e58b6cccf9a22fd44fd8bfd46ca7b1121d12b6c9983bd768415a592,CLEAR,"DARKNESS, LIGHTED ROAD",DRY,FAILING TO REDUCE SPEED TO AVOID CRASH,2.0,27.5,2.0,2.0
15577be9f76482ca53349a637978fe3a5cd4d1307a81e6d294a6adcfff996aa4d7dee31771d4b5f610c15c6bf8462724b731c01c22089716b33e2468cd5a637b,CLEAR,"DARKNESS, LIGHTED ROAD",DRY,FAILING TO REDUCE SPEED TO AVOID CRASH,2.0,26.0,6.0,6.0
15578c64e42f70dd147d2526d5af75d44ad1d709153f021e26fd8ec9446f7bf88fc269da36a62bb4b03139d1d0a82e36a1dcd0de04e3d084b641c2db1cd95f9a,CLEAR,DAYLIGHT,DRY,IMPROPER BACKING,2.0,37.5,1.0,1.0
1557aad1710e4cfe8e1dce1712f7092223f205b635d18bbae1e3852b019936389b05303e2c736183dceddc5ab43f8dcbc60cc62f13bd0ae2614a6d99db096c15,CLEAR,DAYLIGHT,DRY,FOLLOWING TOO CLOSELY,2.0,54.5,2.0,2.0
1557f5b68b30c9a3267f7488789fa986ef8f5dafceab659ba8a31eb9b6497352e8dfec512144c15489f7c053e9b36e5ed5b3cebc48a76c0510155cfea6ccd13e,CLEAR,DAYLIGHT,DRY,FOLLOWING TOO CLOSELY,2.0,29.0,2.0,2.0
1557f99ea952b0ef7a3e91081a573e916529ce47730d80c54fae3aeed9556eacc2f2bc4d4f6c702fb55925421eb30a135534f45b78c4d3c8e2541a183d8e9087,CLEAR,"DARKNESS, LIGHTED ROAD",DRY,FAILING TO YIELD RIGHT-OF-WAY,2.0,21.5,2.0,2.0
1558052c511f65177c910d80adcf81736bc387014af0ade5fab29371943ecc9cec348541fdf5bfdb04a6da46e4447f12717fd214e39a4b5de23ad3565ff6843b,RAIN,DAYLIGHT,WET,DISREGARDING STOP SIGN,2.0,34.5,2.0,2.0
1558113fbd400d3219dbe5192d97ca22ae6ff232e838f4588c9030b86d7d529090f41c9c8c25de7520f16b73ab7978b81a0beac54ae4b2c1cc85eb1205669f2b,RAIN,DAYLIGHT,WET,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,2.0,26.0,1.0,1.0
1558236beada2924ff825585f2a1d6a410ff44636c4754d618f387767f8a18d0642f48bfd9797afc12e8ce7a2db2b4d5267b7cdda106e7e1c6a580f6e0705b19,CLEAR,DARKNESS,DRY,FOLLOWING TOO CLOSELY,2.0,41.5,2.0,2.0
15587e22f7efd0c9923559703e2504be826816ae0726cc84b96c557cd0763f4ec0e02341ea185ce7d879204d9e15009f6eec49d7adf6fd5662e8c10fbc037972,CLEAR,DAYLIGHT,DRY,FAILING TO YIELD RIGHT-OF-WAY,2.0,36.5,2.0,2.0
1558e12b68a11318f00297076ff4e85140c3f67f3e1d7c87741e4361a3132d77f94bb4beda9f447d82a3fccc957f410485acd47c1e353e7e1f92a36922187556,CLEAR,DAYLIGHT,DRY,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,2.0,35.5,2.0,2.0
1558e8af87f4c4fa21be1687a2d077803c8c748404448fbaa1d3fb497c3a8026891467ec346ab42e57fb4a3fb9a1604a049ed6348421242a3d4ae6e172655bf4,CLEAR,"DARKNESS, LIGHTED ROAD",WET,IMPROPER TURNING/NO SIGNAL,4.0,22.5,2.0,2.0
15590a3c562f234d61a23c8235d3c0eb685473e20ed5243dead5bf9650216c3cb4bdfe62e54f225865f30d8dbc9b9a48f76adf942ac0ee3c4db575709603a8d8,CLEAR,DAYLIGHT,DRY,IMPROPER TURNING/NO SIGNAL,2.0,41.5,2.0,2.0
155912cee714939fafebdd63c7dc9d0d222a345e7b1b433a8e3ab65a150d652b2afc7388fba51ec478d543a798d51969bd7b5910e2c46a500bf2811ff6aff978,CLEAR,"DARKNESS, LIGHTED ROAD",DRY,FAILING TO YIELD RIGHT-OF-WAY,2.0,35.5,2.0,2.0
155923a7e7a3e84371cdc24ec8a30785fbeca53634fc802581a343e40fe9ad89a3e62dfd3e3138b613f51077be40c95d380f088f5e29668986e70fc7c304f007,CLEAR,DAYLIGHT,UNKNOWN,FAILING TO YIELD RIGHT-OF-WAY,2.0,41.0,2.0,2.0
1559bbb5c2dd9319d666b221fa97680238e1aeb320dc2ccad6eb03bea1b911dc0763d40098b89eedf2a4b3f55d5513d2078c71107654c730bef7786576471410,RAIN,DAYLIGHT,WET,FAILING TO YIELD RIGHT-OF-WAY,2.0,33.0,2.0,2.0
155a113bbb9835d85b9f4269b9112375911ecc0331a590a968c17832936957e50f0e10cbb909d98f03abc2f2cf91eca3157fe133a013a560e14b3b1da03a325e,SNOW,DAYLIGHT,WET,FAILING TO YIELD RIGHT-OF-WAY,2.0,47.5,2.0,2.0
155a21d216528f8f38ea6e9603452efdc9814baa9dcf917bb68b9b9b8392c0b859fc97d36bf7ac1c56ba63f6823f003b3f89fd6fd43cf510a06aff45a7935973,CLEAR,DAYLIGHT,DRY,FAILING TO YIELD RIGHT-OF-WAY,2.0,46.0,2.0,2.0
155a2a66ebf17dfcfc107f9ef8a9d9d602652eed0b477b71abf362a774c71e6b8b74f9a34a247ed606f6e95b0ceb73c4c6fe34ba944bf8eda2bd7dfe5f565464,CLEAR,UNKNOWN,DRY,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,3.0,22.0,1.0,1.0
155a3a52922e63f9e58066afece5dc7631c5ea8a3e46e3e812f531d24eeb51bb91229b904b65b2c344f9bfe5d6c067a63b0b227aa6f29b85bace62282c2a879f,CLEAR,"DARKNESS, LIGHTED ROAD",WET,IMPROPER OVERTAKING/PASSING,2.0,48.0,2.0,2.0
155a47327073ac2b655c40b2a1e9ebb236c1e227d2bb775088890d5afe2c2794fff16eebb4cefbd0a1747a2baed7ee033eede06da967b16c93c5a5d122e3d702,CLEAR,DAYLIGHT,DRY,FAILING TO YIELD RIGHT-OF-WAY,1.0,29.0,2.0,2.0
155a5c9b87ab3aa09901f39b9ff945ec2e16e66ff538c53bf1bacc8eeb99ddc2508dc604c8729af28a70337919eaea9c6fafc4d992f95526103b8ffb0fcbf182,CLEAR,DAYLIGHT,DRY,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,1.0,53.0,1.0,1.0
155ac6933552e9ebb2965ee243b89905d2f1b1e2d2437bdcb61e88688be20a3cbfb7b9de536a29aa0a7f24fcf24b5e8f5b2c903ca75fbf4bb2cb86c7f99cfe80,CLEAR,DAYLIGHT,DRY,FOLLOWING TOO CLOSELY,2.0,32.0,2.0,2.0
155ae35804c149b7baa782581b4c97325ca25f935845c87c3e4f62c4e276a125dfc30dc15c722354297895396d2ea81a9f0c14a34f60e29f6edc2029e3feaf72,CLEAR,DAYLIGHT,DRY,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,2.0,39.0,2.0,2.0
155af6ae6534ee82d5055e0cdc364955df0f581df9847a3fc7ac3278c1b423a7f9168034a057b7a4f8492135234c09a4544f00694c81016995c05d783b454ffb,CLEAR,DAYLIGHT,DRY,FOLLOWING TOO CLOSELY,2.0,53.0,2.0,2.0
155b1a3a1d33e1f5f659ed0dacdc2213ec7528443c755aa844c278422f88581124c48198a5dd9e5e64f14ffe591fd58ff5c3d5ad9c09d499bc121fcad968c433,CLEAR,DAYLIGHT,DRY,FAILING TO REDUCE SPEED TO AVOID CRASH,1.0,23.5,2.0,2.0
155b24feabc9b066c7a5ebb0c913306b13d11cabb34b40fbf47315d96bd4510160e7c6674c50847a27c1cbcf38001d2fa018c4e4269af323fcbc153b099e530d,CLEAR,DAYLIGHT,DRY,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,2.0,37.5,2.0,2.0
155b4af663a7e9e6796c18b36d4752a6191fd3969e7ba54def994be80de396fcfa659da92bde93fd54a8b22ec5b6ad579b66167ea622c41cacffdbbe4bc6041a,CLEAR,DAYLIGHT,DRY,FOLLOWING TOO CLOSELY,1.0,31.0,3.0,3.0
155b51c5334fb782857a26334948dd4dae0c9b012d1c1de244354d826e1c670f25ac5dedb1e87b907e2e7dd015ef9ca20131399b61ed1d3d8eb60aa3e86d8817,CLEAR,DAYLIGHT,DRY,DISTRACTION - FROM INSIDE VEHICLE,2.0,37.0,2.0,2.0
155b55dd6a03460524c50d1de9ecc53ffca1900ad013d07528bd8d1ff5a4fd720c9104224beb34cd8bce766b0c78adb9b2c553647798765b927d7ab7ff3f1797,CLEAR,"DARKNESS, LIGHTED ROAD",DRY,IMPROPER TURNING/NO SIGNAL,2.0,27.0,2.0,2.0
155b56b59abdf34ba0a58ee34b3bd8eae040281d847ae5229babbcd891f75f3edcb8abcc4558674f631a9b197b3fc10f31999dc01801edfd5f974ea85cff4d0d,CLEAR,"DARKNESS, LIGHTED ROAD",DRY,FAILING TO REDUCE SPEED TO AVOID CRASH,2.0,38.0,5.0,5.0
155b57e261e2d8e40734e1c7c06522b46fd098df4e8c5da7385372259f871340798ab90bb99038e2b19c2c8e606c4643650ae012e1f60173912952b7511b12c7,CLEAR,DAYLIGHT,DRY,IMPROPER OVERTAKING/PASSING,2.0,23.0,2.0,2.0
155b5d0767b403fbb56684e60839dab409eae16daa664698554d6751bd3cbb7815c98e4f5604cad1ee42221db49e3a5ec952a0c28a850fabba174efa2f5c6209,CLEAR,DAYLIGHT,DRY,FOLLOWING TOO CLOSELY,2.0,40.5,2.0,2.0
155b72e18c7284c2802b69d3788c241c8f6cff928ab2963f9590e37d58edac1041ec6f20225377f42bd9dcc1ca91270f2daefa9baaa473422302211ea691adb5,CLEAR,DAYLIGHT,DRY,FAILING TO YIELD RIGHT-OF-WAY,1.0,51.5,2.0,2.0
155b80fd56bb885de0d76d0b0ce7faebf66cb2055987962a1e3df6d87d9c5e12eaede170f4d5c4038bd5413c2b538150bb6ba4c84fc341d70e6f0f7109a27d3b,CLEAR,"DARKNESS, LIGHTED ROAD",DRY,FAILING TO REDUCE SPEED TO AVOID CRASH,2.0,15.5,2.0,2.0
155bb43410ec8fbf9a86533da4f7f897a07e2474d6759be1448d6bc2551d62fc8d99d5c7923d936636b79205c3874bf3e1d572270f36dc3eeba968c6f2ad8c8d,CLEAR,DAYLIGHT,DRY,FOLLOWING TOO CLOSELY,2.0,59.0,2.0,2.0
155bc5f28a113d6bbef1851c234d91b802df8b5a8be2f830322cde255278ae1aa5cbb97bab07244daba844781813b63bb4058a8aa74fdaad9b78b52a4868909b,CLEAR,"DARKNESS, LIGHTED ROAD",DRY,DISREGARDING TRAFFIC SIGNALS,2.0,22.0,3.0,3.0
155c0ca2a656f738c09f01e7f64d5ef396d0ec00459860981a7c8791706491f9f6e66e0f6b38f8887b54804d0fb72d38f02485497adae6ecfee71b5337710109,CLEAR,DAYLIGHT,DRY,FAILING TO YIELD RIGHT-OF-WAY,2.0,39.5,3.0,3.0
155c154d572672d7d865b2ca471839b20494d6ee6c75b42e1e8d12c22b314d5f3e6bf30cd88d94f62e4bb23948da8f0dad64fdb74a81e4122c3bd83c169e79ea,CLEAR,DAYLIGHT,DRY,FAILING TO YIELD RIGHT-OF-WAY,2.0,43.0,2.0,2.0
155c1a3cc8558a9e04d333876b4b029432d68360f45fe2dc84e211459c038a15b6b9184e5c41bcab0d03ff4e0eed0b8074722fc7254aaa79fe299934d4dcf13c,CLOUDY/OVERCAST,DAYLIGHT,WET,FOLLOWING TOO CLOSELY,2.0,45.0,2.0,2.0
